ppantID,image,confidence,choice,correct,intervention
410487,88,9,ai,correct,A
,,,,,
410487,72,7,real,incorrect,A
,,,,,
410487,90,8,ai,correct,A
,,,,,
410487,79,6,real,incorrect,A
,,,,,
410487,38,8,real,correct,A
,,,,,
410487,64,7,ai,correct,A
,,,,,
410487,23,8,real,correct,A
,,,,,
617324,40,6,real,correct,C
,,,,,
617324,75,2,ai,correct,C
,,,,,
617324,26,5,ai,incorrect,C
,,,,,
617324,17,6,real,correct,C
,,,,,
617324,47,6,real,correct,C
,,,,,
617324,12,7,real,correct,C
,,,,,
617324,32,8,real,correct,C
,,,,,
617324,54,3,ai,correct,C
,,,,,
617324,7,4,ai,incorrect,C
,,,,,
617324,29,8,real,correct,C
,,,,,
617324,86,8,real,incorrect,C
,,,,,
617324,1,7,real,correct,C
,,,,,
617324,92,5,real,incorrect,C
,,,,,
617324,19,7,real,correct,C
,,,,,
617324,11,6,real,correct,C
,,,,,
617324,90,5,ai,correct,C
,,,,,
617324,55,6,real,incorrect,C
,,,,,
617324,52,7,real,incorrect,C
,,,,,
617324,50,7,real,correct,C
,,,,,
617324,16,7,ai,incorrect,C
,,,,,
651689,99,9,real,incorrect,A
,,,,,
651689,48,9,real,correct,A
,,,,,
651689,82,9,real,incorrect,A
,,,,,
651689,53,9,real,incorrect,A
,,,,,
651689,46,9,real,correct,A
,,,,,
651689,81,9,real,incorrect,A
,,,,,
651689,91,9,real,incorrect,A
,,,,,
651689,26,9,real,correct,A
,,,,,
651689,87,9,real,incorrect,A
,,,,,
651689,78,9,real,incorrect,A
,,,,,
651689,66,9,real,incorrect,A
,,,,,
651689,60,9,real,incorrect,A
,,,,,
651689,18,9,real,correct,A
,,,,,
651689,6,9,real,correct,A
,,,,,
651689,50,9,real,correct,A
,,,,,
651689,33,9,real,correct,A
,,,,,
651689,20,9,real,correct,A
,,,,,
651689,79,9,real,incorrect,A
,,,,,
651689,1,9,real,correct,A
,,,,,
651689,86,9,real,incorrect,A
,,,,,
270210,78,7,ai,correct,C
,,,,,
270210,83,8,ai,correct,C
,,,,,
270210,40,6,real,correct,C
,,,,,
270210,12,7,ai,incorrect,C
,,,,,
270210,35,8,real,correct,C
,,,,,
270210,60,9,ai,correct,C
,,,,,
270210,1,7,real,correct,C
,,,,,
270210,82,5,ai,correct,C
,,,,,
270210,77,7,ai,correct,C
,,,,,
270210,74,5,ai,correct,C
,,,,,
270210,33,8,real,correct,C
,,,,,
270210,65,6,real,incorrect,C
,,,,,
270210,51,7,ai,correct,C
,,,,,
270210,32,5,real,correct,C
,,,,,
270210,41,7,real,correct,C
,,,,,
270210,48,7,ai,incorrect,C
,,,,,
270210,67,9,ai,correct,C
,,,,,
270210,59,8,ai,correct,C
,,,,,
270210,44,7,ai,incorrect,C
,,,,,
270210,72,6,ai,correct,C
,,,,,
14184,3,8,real,correct,C
,,,,,
14184,57,7,ai,correct,C
,,,,,
14184,48,9,ai,incorrect,C
,,,,,
14184,98,9,ai,correct,C
,,,,,
14184,39,9,real,correct,C
,,,,,
14184,93,7,ai,correct,C
,,,,,
14184,17,9,real,correct,C
,,,,,
14184,59,7,real,incorrect,C
,,,,,
14184,99,9,ai,correct,C
,,,,,
14184,33,9,real,correct,C
,,,,,
14184,70,9,ai,correct,C
,,,,,
14184,11,6,real,correct,C
,,,,,
14184,38,9,ai,incorrect,C
,,,,,
14184,18,9,real,correct,C
,,,,,
14184,74,9,ai,correct,C
,,,,,
14184,35,9,real,correct,C
,,,,,
14184,72,9,ai,correct,C
,,,,,
14184,86,8,real,incorrect,C
,,,,,
14184,88,9,ai,correct,C
,,,,,
14184,21,7,real,correct,C
,,,,,
902310,63,9,real,incorrect,B
,,,,,
902310,12,9,ai,incorrect,B
,,,,,
902310,97,9,ai,correct,B
,,,,,
902310,55,9,ai,correct,B
,,,,,
902310,54,9,ai,correct,B
,,,,,
902310,95,9,real,incorrect,B
,,,,,
902310,35,9,real,correct,B
,,,,,
902310,14,9,real,correct,B
,,,,,
902310,39,9,real,correct,B
,,,,,
902310,90,9,ai,correct,B
,,,,,
902310,30,9,real,correct,B
,,,,,
902310,48,9,real,correct,B
,,,,,
902310,88,9,ai,correct,B
,,,,,
902310,57,9,ai,correct,B
,,,,,
902310,99,6,real,incorrect,B
,,,,,
902310,10,9,real,correct,B
,,,,,
902310,86,9,real,incorrect,B
,,,,,
902310,92,9,real,incorrect,B
,,,,,
902310,94,9,ai,correct,B
,,,,,
902310,78,9,ai,correct,B
,,,,,
304013,43,6,ai,incorrect,D
,,,,,
304013,26,2,ai,incorrect,D
,,,,,
304013,3,8,real,correct,D
,,,,,
304013,97,6,ai,correct,D
,,,,,
304013,87,1,ai,correct,D
,,,,,
304013,14,7,real,correct,D
,,,,,
304013,85,9,real,incorrect,D
,,,,,
304013,48,3,ai,incorrect,D
,,,,,
304013,79,4,ai,correct,D
,,,,,
304013,68,5,ai,correct,D
,,,,,
304013,35,7,real,correct,D
,,,,,
304013,40,4,real,correct,D
,,,,,
304013,7,6,ai,incorrect,D
,,,,,
304013,36,7,real,correct,D
,,,,,
304013,63,6,ai,correct,D
,,,,,
304013,76,9,ai,correct,D
,,,,,
304013,44,7,real,correct,D
,,,,,
304013,10,5,ai,incorrect,D
,,,,,
304013,99,9,ai,correct,D
,,,,,
304013,45,9,ai,incorrect,D
,,,,,
570552,57,8,real,incorrect,B
,,,,,
570552,99,8,real,incorrect,B
,,,,,
570552,29,9,ai,incorrect,B
,,,,,
570552,23,6,real,correct,B
,,,,,
570552,96,8,real,incorrect,B
,,,,,
570552,38,8,real,correct,B
,,,,,
570552,68,8,real,incorrect,B
,,,,,
570552,24,8,real,correct,B
,,,,,
570552,55,8,real,incorrect,B
,,,,,
570552,51,8,real,incorrect,B
,,,,,
570552,93,6,real,incorrect,B
,,,,,
570552,97,5,real,incorrect,B
,,,,,
570552,79,6,real,incorrect,B
,,,,,
570552,80,8,ai,correct,B
,,,,,
570552,20,8,real,correct,B
,,,,,
570552,9,8,real,correct,B
,,,,,
570552,92,8,real,incorrect,B
,,,,,
570552,3,8,real,correct,B
,,,,,
570552,78,6,ai,correct,B
,,,,,
570552,86,7,real,incorrect,B
,,,,,
403523,47,8,real,correct,D
,,,,,
403523,12,6,real,correct,D
,,,,,
403523,27,7,ai,incorrect,D
,,,,,
403523,2,6,real,correct,D
,,,,,
403523,79,8,ai,correct,D
,,,,,
403523,46,7,real,correct,D
,,,,,
403523,49,7,real,correct,D
,,,,,
403523,40,6,ai,incorrect,D
,,,,,
403523,92,9,ai,correct,D
,,,,,
403523,18,5,ai,incorrect,D
,,,,,
403523,85,7,ai,correct,D
,,,,,
403523,45,7,ai,incorrect,D
,,,,,
403523,69,8,ai,correct,D
,,,,,
403523,91,9,ai,correct,D
,,,,,
403523,21,7,ai,incorrect,D
,,,,,
403523,26,7,real,correct,D
,,,,,
403523,53,8,ai,correct,D
,,,,,
403523,71,9,ai,correct,D
,,,,,
403523,77,7,ai,correct,D
,,,,,
403523,73,7,ai,correct,D
,,,,,
20174,88,9,real,incorrect,A
,,,,,
20174,93,9,ai,correct,A
,,,,,
20174,90,7,ai,correct,A
,,,,,
20174,36,7,real,correct,A
,,,,,
20174,38,9,real,correct,A
,,,,,
20174,95,6,real,incorrect,A
,,,,,
20174,54,9,real,incorrect,A
,,,,,
20174,56,7,ai,correct,A
,,,,,
20174,46,7,ai,incorrect,A
,,,,,
20174,22,6,real,correct,A
,,,,,
20174,37,7,ai,incorrect,A
,,,,,
20174,63,9,real,incorrect,A
,,,,,
20174,40,7,ai,incorrect,A
,,,,,
20174,32,9,real,correct,A
,,,,,
20174,52,9,ai,correct,A
,,,,,
20174,74,9,ai,correct,A
,,,,,
20174,80,7,ai,correct,A
,,,,,
20174,28,9,ai,incorrect,A
,,,,,
20174,71,6,real,incorrect,A
,,,,,
20174,39,7,ai,incorrect,A
,,,,,
348895,67,7,ai,correct,B
,,,,,
348895,89,9,real,incorrect,B
,,,,,
348895,32,7,ai,incorrect,B
,,,,,
348895,42,6,real,correct,B
,,,,,
348895,7,9,real,correct,B
,,,,,
348895,74,9,ai,correct,B
,,,,,
348895,59,9,ai,correct,B
,,,,,
348895,45,4,real,correct,B
,,,,,
348895,2,5,real,correct,B
,,,,,
348895,83,9,ai,correct,B
,,,,,
348895,43,4,ai,incorrect,B
,,,,,
348895,82,7,real,incorrect,B
,,,,,
348895,54,6,ai,correct,B
,,,,,
348895,19,5,real,correct,B
,,,,,
348895,92,5,ai,correct,B
,,,,,
348895,91,6,real,incorrect,B
,,,,,
348895,9,6,real,correct,B
,,,,,
348895,48,6,ai,incorrect,B
,,,,,
348895,81,9,ai,correct,B
,,,,,
348895,85,5,real,incorrect,B
,,,,,
857666,51,9,ai,correct,C
,,,,,
857666,74,8,real,incorrect,C
,,,,,
857666,1,7,real,correct,C
,,,,,
857666,88,9,ai,correct,C
,,,,,
857666,68,7,ai,correct,C
,,,,,
857666,44,9,real,correct,C
,,,,,
857666,57,9,ai,correct,C
,,,,,
857666,73,9,ai,correct,C
,,,,,
857666,4,6,ai,incorrect,C
,,,,,
857666,10,8,real,correct,C
,,,,,
857666,39,6,real,correct,C
,,,,,
857666,36,7,real,correct,C
,,,,,
857666,71,7,real,incorrect,C
,,,,,
857666,7,9,real,correct,C
,,,,,
857666,11,9,real,correct,C
,,,,,
857666,60,8,real,incorrect,C
,,,,,
857666,87,9,ai,correct,C
,,,,,
857666,100,9,ai,correct,C
,,,,,
857666,50,8,real,correct,C
,,,,,
857666,29,5,real,correct,C
,,,,,
23833,6,7,real,correct,A
,,,,,
23833,84,5,ai,correct,A
,,,,,
23833,22,6,real,correct,A
,,,,,
23833,2,6,real,correct,A
,,,,,
23833,63,5,ai,correct,A
,,,,,
23833,4,6,real,correct,A
,,,,,
23833,65,4,ai,correct,A
,,,,,
23833,56,4,ai,correct,A
,,,,,
23833,24,6,real,correct,A
,,,,,
23833,92,3,ai,correct,A
,,,,,
23833,90,3,ai,correct,A
,,,,,
23833,23,7,real,correct,A
,,,,,
23833,83,7,real,incorrect,A
,,,,,
23833,30,8,real,correct,A
,,,,,
23833,67,4,ai,correct,A
,,,,,
23833,41,1,ai,incorrect,A
,,,,,
23833,80,8,real,incorrect,A
,,,,,
23833,40,1,ai,incorrect,A
,,,,,
23833,89,4,ai,correct,A
,,,,,
23833,100,4,ai,correct,A
,,,,,
604936,61,7,real,incorrect,C
,,,,,
604936,81,9,ai,correct,C
,,,,,
604936,74,7,real,incorrect,C
,,,,,
604936,89,8,ai,correct,C
,,,,,
604936,62,9,real,incorrect,C
,,,,,
604936,18,9,ai,incorrect,C
,,,,,
604936,79,8,ai,correct,C
,,,,,
604936,8,9,ai,incorrect,C
,,,,,
604936,48,7,real,correct,C
,,,,,
604936,93,8,real,incorrect,C
,,,,,
604936,45,8,real,correct,C
,,,,,
604936,29,9,real,correct,C
,,,,,
604936,25,6,real,correct,C
,,,,,
604936,95,8,ai,correct,C
,,,,,
604936,76,8,ai,correct,C
,,,,,
604936,23,8,ai,incorrect,C
,,,,,
604936,52,8,ai,correct,C
,,,,,
604936,21,8,ai,incorrect,C
,,,,,
604936,27,8,real,correct,C
,,,,,
604936,73,8,real,incorrect,C
,,,,,
254834,89,5,real,incorrect,A
,,,,,
254834,55,6,real,incorrect,A
,,,,,
254834,39,5,ai,incorrect,A
,,,,,
254834,92,5,ai,correct,A
,,,,,
254834,21,4,ai,incorrect,A
,,,,,
254834,96,7,real,incorrect,A
,,,,,
254834,62,6,ai,correct,A
,,,,,
254834,25,8,ai,incorrect,A
,,,,,
254834,33,7,ai,incorrect,A
,,,,,
254834,86,6,ai,correct,A
,,,,,
254834,93,7,ai,correct,A
,,,,,
254834,84,7,real,incorrect,A
,,,,,
254834,49,8,real,correct,A
,,,,,
254834,83,7,ai,correct,A
,,,,,
254834,42,8,ai,incorrect,A
,,,,,
254834,71,7,ai,correct,A
,,,,,
254834,15,8,ai,incorrect,A
,,,,,
254834,81,9,ai,correct,A
,,,,,
254834,50,7,ai,incorrect,A
,,,,,
254834,26,8,real,correct,A
,,,,,
991154,35,4,real,correct,D
,,,,,
991154,77,5,ai,correct,D
,,,,,
991154,66,6,ai,correct,D
,,,,,
991154,25,7,ai,incorrect,D
,,,,,
991154,51,9,ai,correct,D
,,,,,
991154,29,4,real,correct,D
,,,,,
991154,10,3,real,correct,D
,,,,,
991154,59,6,ai,correct,D
,,,,,
991154,80,7,ai,correct,D
,,,,,
991154,16,6,ai,incorrect,D
,,,,,
991154,3,5,real,correct,D
,,,,,
991154,86,6,ai,correct,D
,,,,,
991154,45,3,ai,incorrect,D
,,,,,
991154,54,6,ai,correct,D
,,,,,
991154,40,4,real,correct,D
,,,,,
991154,55,5,real,incorrect,D
,,,,,
991154,78,3,real,incorrect,D
,,,,,
991154,14,7,ai,incorrect,D
,,,,,
991154,57,6,ai,correct,D
,,,,,
991154,82,6,ai,correct,D
,,,,,
246409,97,7,real,incorrect,B
,,,,,
246409,57,4,ai,correct,B
,,,,,
246409,2,9,real,correct,B
,,,,,
246409,33,8,real,correct,B
,,,,,
246409,66,5,ai,correct,B
,,,,,
246409,41,5,ai,incorrect,B
,,,,,
246409,48,6,ai,incorrect,B
,,,,,
246409,7,9,real,correct,B
,,,,,
246409,23,6,ai,incorrect,B
,,,,,
246409,94,6,real,incorrect,B
,,,,,
246409,99,7,real,incorrect,B
,,,,,
246409,80,7,ai,correct,B
,,,,,
246409,28,9,real,correct,B
,,,,,
246409,65,5,ai,correct,B
,,,,,
246409,72,7,real,incorrect,B
,,,,,
246409,89,7,real,incorrect,B
,,,,,
246409,19,5,ai,incorrect,B
,,,,,
246409,70,5,ai,correct,B
,,,,,
246409,14,6,real,correct,B
,,,,,
246409,12,7,real,correct,B
,,,,,
418538,51,7,real,incorrect,D
,,,,,
418538,84,6,ai,correct,D
,,,,,
418538,47,6,ai,incorrect,D
,,,,,
418538,82,8,real,incorrect,D
,,,,,
418538,15,7,ai,incorrect,D
,,,,,
418538,53,6,ai,correct,D
,,,,,
418538,54,5,ai,correct,D
,,,,,
418538,28,9,ai,incorrect,D
,,,,,
418538,89,8,real,incorrect,D
,,,,,
418538,73,7,real,incorrect,D
,,,,,
418538,43,9,ai,incorrect,D
,,,,,
418538,21,6,real,correct,D
,,,,,
418538,74,8,real,incorrect,D
,,,,,
418538,83,7,ai,correct,D
,,,,,
418538,35,6,ai,incorrect,D
,,,,,
418538,41,5,ai,incorrect,D
,,,,,
418538,34,7,real,correct,D
,,,,,
418538,85,5,ai,correct,D
,,,,,
418538,6,7,ai,incorrect,D
,,,,,
418538,3,6,real,correct,D
,,,,,
341982,96,8,ai,correct,B
,,,,,
341982,70,5,real,incorrect,B
,,,,,
341982,5,6,real,correct,B
,,,,,
341982,94,8,ai,correct,B
,,,,,
341982,19,5,ai,incorrect,B
,,,,,
341982,87,8,ai,correct,B
,,,,,
341982,25,8,ai,incorrect,B
,,,,,
341982,90,6,ai,correct,B
,,,,,
341982,27,8,ai,incorrect,B
,,,,,
341982,41,8,ai,incorrect,B
,,,,,
341982,68,8,real,incorrect,B
,,,,,
341982,22,8,real,correct,B
,,,,,
341982,69,8,ai,correct,B
,,,,,
341982,44,5,ai,incorrect,B
,,,,,
341982,15,8,real,correct,B
,,,,,
341982,61,4,ai,correct,B
,,,,,
341982,84,8,ai,correct,B
,,,,,
341982,77,8,real,incorrect,B
,,,,,
341982,83,8,real,incorrect,B
,,,,,
341982,97,8,ai,correct,B
,,,,,
776257,79,9,real,incorrect,B
,,,,,
776257,21,9,real,correct,B
,,,,,
776257,44,9,real,correct,B
,,,,,
776257,35,9,real,correct,B
,,,,,
776257,59,9,real,incorrect,B
,,,,,
776257,78,7,ai,correct,B
,,,,,
776257,3,6,ai,incorrect,B
,,,,,
776257,29,9,ai,incorrect,B
,,,,,
776257,93,7,ai,correct,B
,,,,,
776257,6,7,real,correct,B
,,,,,
776257,72,8,real,incorrect,B
,,,,,
776257,33,7,ai,incorrect,B
,,,,,
776257,47,8,real,correct,B
,,,,,
776257,37,8,real,correct,B
,,,,,
776257,9,8,ai,incorrect,B
,,,,,
776257,46,8,real,correct,B
,,,,,
776257,68,8,real,incorrect,B
,,,,,
776257,91,6,ai,correct,B
,,,,,
776257,90,8,real,incorrect,B
,,,,,
776257,11,8,real,correct,B
,,,,,
631458,37,7,real,correct,A
,,,,,
631458,90,6,ai,correct,A
,,,,,
631458,17,8,real,correct,A
,,,,,
631458,98,9,ai,correct,A
,,,,,
631458,13,6,ai,incorrect,A
,,,,,
631458,24,9,real,correct,A
,,,,,
631458,81,9,ai,correct,A
,,,,,
631458,5,9,real,correct,A
,,,,,
631458,71,6,ai,correct,A
,,,,,
631458,88,7,ai,correct,A
,,,,,
631458,76,9,ai,correct,A
,,,,,
631458,97,9,real,incorrect,A
,,,,,
631458,53,9,real,incorrect,A
,,,,,
631458,33,7,ai,incorrect,A
,,,,,
631458,42,6,ai,incorrect,A
,,,,,
631458,64,9,real,incorrect,A
,,,,,
631458,62,1,ai,correct,A
,,,,,
631458,58,5,ai,correct,A
,,,,,
631458,86,4,ai,correct,A
,,,,,
631458,49,7,real,correct,A
,,,,,
351104,2,7,real,correct,D
,,,,,
351104,80,7,ai,correct,D
,,,,,
351104,82,9,ai,correct,D
,,,,,
351104,86,8,real,incorrect,D
,,,,,
351104,54,4,real,incorrect,D
,,,,,
351104,26,9,real,correct,D
,,,,,
351104,64,6,ai,correct,D
,,,,,
351104,36,4,ai,incorrect,D
,,,,,
351104,11,8,real,correct,D
,,,,,
351104,31,9,ai,incorrect,D
,,,,,
351104,90,6,ai,correct,D
,,,,,
351104,83,3,ai,correct,D
,,,,,
351104,6,9,real,correct,D
,,,,,
351104,19,4,ai,incorrect,D
,,,,,
351104,30,9,real,correct,D
,,,,,
351104,78,6,ai,correct,D
,,,,,
351104,75,9,ai,correct,D
,,,,,
351104,91,9,ai,correct,D
,,,,,
351104,25,9,real,correct,D
,,,,,
351104,47,8,ai,incorrect,D
,,,,,
116616,1,7,ai,incorrect,C
,,,,,
116616,52,8,ai,correct,C
,,,,,
116616,61,9,ai,correct,C
,,,,,
116616,55,6,real,incorrect,C
,,,,,
116616,56,8,ai,correct,C
,,,,,
116616,38,8,ai,incorrect,C
,,,,,
116616,89,8,ai,correct,C
,,,,,
116616,7,6,real,correct,C
,,,,,
116616,18,8,ai,incorrect,C
,,,,,
116616,92,8,ai,correct,C
,,,,,
116616,67,9,ai,correct,C
,,,,,
116616,44,8,ai,incorrect,C
,,,,,
116616,39,6,ai,incorrect,C
,,,,,
116616,76,4,real,incorrect,C
,,,,,
116616,34,5,real,correct,C
,,,,,
116616,13,8,ai,incorrect,C
,,,,,
116616,53,7,real,incorrect,C
,,,,,
116616,4,6,real,correct,C
,,,,,
116616,5,6,real,correct,C
,,,,,
116616,94,6,ai,correct,C
,,,,,
926770,30,9,real,correct,C
,,,,,
926770,79,9,real,incorrect,C
,,,,,
926770,98,9,real,incorrect,C
,,,,,
926770,87,9,real,incorrect,C
,,,,,
926770,28,9,real,correct,C
,,,,,
926770,83,9,real,incorrect,C
,,,,,
926770,35,9,real,correct,C
,,,,,
926770,5,9,real,correct,C
,,,,,
926770,48,9,real,correct,C
,,,,,
926770,75,9,real,incorrect,C
,,,,,
926770,34,9,real,correct,C
,,,,,
926770,17,9,real,correct,C
,,,,,
926770,67,9,real,incorrect,C
,,,,,
926770,10,9,real,correct,C
,,,,,
926770,7,9,real,correct,C
,,,,,
926770,4,9,real,correct,C
,,,,,
926770,55,9,real,incorrect,C
,,,,,
926770,97,9,real,incorrect,C
,,,,,
926770,18,9,real,correct,C
,,,,,
926770,44,9,real,correct,C
,,,,,
958433,48,7,real,correct,A
,,,,,
958433,73,8,real,incorrect,A
,,,,,
958433,66,5,ai,correct,A
,,,,,
958433,4,7,real,correct,A
,,,,,
958433,15,7,real,correct,A
,,,,,
958433,7,5,ai,incorrect,A
,,,,,
958433,58,6,real,incorrect,A
,,,,,
958433,98,7,real,incorrect,A
,,,,,
958433,27,7,real,correct,A
,,,,,
958433,50,9,real,correct,A
,,,,,
958433,8,7,real,correct,A
,,,,,
958433,100,5,real,incorrect,A
,,,,,
958433,95,7,real,incorrect,A
,,,,,
958433,14,6,real,correct,A
,,,,,
958433,35,7,real,correct,A
,,,,,
958433,64,4,ai,correct,A
,,,,,
958433,87,6,real,incorrect,A
,,,,,
958433,84,8,real,incorrect,A
,,,,,
958433,81,5,ai,correct,A
,,,,,
958433,34,9,real,correct,A
,,,,,
198291,90,6,ai,correct,D
,,,,,
198291,41,7,real,correct,D
,,,,,
198291,52,4,ai,correct,D
,,,,,
198291,70,9,ai,correct,D
,,,,,
198291,23,8,real,correct,D
,,,,,
198291,10,7,real,correct,D
,,,,,
198291,75,8,ai,correct,D
,,,,,
198291,42,8,real,correct,D
,,,,,
198291,27,9,real,correct,D
,,,,,
198291,44,8,real,correct,D
,,,,,
198291,73,3,ai,correct,D
,,,,,
198291,71,6,ai,correct,D
,,,,,
198291,61,9,ai,correct,D
,,,,,
198291,68,9,ai,correct,D
,,,,,
198291,40,7,real,correct,D
,,,,,
198291,76,9,ai,correct,D
,,,,,
198291,53,7,ai,correct,D
,,,,,
198291,72,8,ai,correct,D
,,,,,
198291,69,6,ai,correct,D
,,,,,
198291,59,7,real,incorrect,D
,,,,,
879838,56,8,ai,correct,C
,,,,,
879838,15,7,real,correct,C
,,,,,
879838,98,9,ai,correct,C
,,,,,
879838,71,6,ai,correct,C
,,,,,
879838,88,9,ai,correct,C
,,,,,
879838,51,9,ai,correct,C
,,,,,
879838,83,9,ai,correct,C
,,,,,
879838,24,5,real,correct,C
,,,,,
879838,66,8,real,incorrect,C
,,,,,
879838,74,8,ai,correct,C
,,,,,
879838,79,8,ai,correct,C
,,,,,
879838,76,8,ai,correct,C
,,,,,
879838,87,7,real,incorrect,C
,,,,,
879838,45,9,ai,incorrect,C
,,,,,
879838,97,9,ai,correct,C
,,,,,
879838,57,7,ai,correct,C
,,,,,
879838,69,9,ai,correct,C
,,,,,
879838,33,8,real,correct,C
,,,,,
879838,16,9,ai,incorrect,C
,,,,,
879838,13,6,real,correct,C
,,,,,
689902,16,8,real,correct,B
,,,,,
689902,26,8,ai,incorrect,B
,,,,,
689902,43,8,real,correct,B
,,,,,
689902,17,8,real,correct,B
,,,,,
689902,82,7,ai,correct,B
,,,,,
689902,44,9,real,correct,B
,,,,,
689902,13,8,real,correct,B
,,,,,
689902,94,8,real,incorrect,B
,,,,,
689902,84,8,ai,correct,B
,,,,,
689902,37,8,real,correct,B
,,,,,
689902,72,8,real,incorrect,B
,,,,,
689902,81,9,ai,correct,B
,,,,,
689902,93,9,ai,correct,B
,,,,,
689902,75,8,ai,correct,B
,,,,,
689902,52,9,real,incorrect,B
,,,,,
689902,4,8,real,correct,B
,,,,,
689902,91,8,ai,correct,B
,,,,,
689902,70,9,ai,correct,B
,,,,,
689902,54,8,real,incorrect,B
,,,,,
689902,57,9,ai,correct,B
,,,,,
696208,43,8,real,correct,C
,,,,,
696208,76,9,ai,correct,C
,,,,,
696208,24,7,real,correct,C
,,,,,
696208,27,8,real,correct,C
,,,,,
696208,93,8,ai,correct,C
,,,,,
696208,30,9,ai,incorrect,C
,,,,,
696208,10,8,real,correct,C
,,,,,
696208,7,5,real,correct,C
,,,,,
696208,91,7,ai,correct,C
,,,,,
696208,88,9,ai,correct,C
,,,,,
696208,61,9,ai,correct,C
,,,,,
696208,15,8,real,correct,C
,,,,,
696208,58,9,ai,correct,C
,,,,,
696208,8,9,real,correct,C
,,,,,
696208,32,8,real,correct,C
,,,,,
696208,19,7,real,correct,C
,,,,,
696208,39,7,real,correct,C
,,,,,
696208,12,5,real,correct,C
,,,,,
696208,31,5,ai,incorrect,C
,,,,,
696208,35,7,real,correct,C
,,,,,
608503,43,6,real,correct,B
,,,,,
608503,84,5,real,incorrect,B
,,,,,
608503,77,7,ai,correct,B
,,,,,
608503,85,6,ai,correct,B
,,,,,
608503,32,7,ai,incorrect,B
,,,,,
608503,95,7,real,incorrect,B
,,,,,
608503,44,7,real,correct,B
,,,,,
608503,58,5,ai,correct,B
,,,,,
608503,88,6,ai,correct,B
,,,,,
608503,81,9,ai,correct,B
,,,,,
608503,15,6,ai,incorrect,B
,,,,,
608503,54,7,ai,correct,B
,,,,,
608503,63,7,ai,correct,B
,,,,,
608503,28,6,ai,incorrect,B
,,,,,
608503,51,6,ai,correct,B
,,,,,
608503,72,6,real,incorrect,B
,,,,,
608503,66,6,real,incorrect,B
,,,,,
608503,93,6,ai,correct,B
,,,,,
608503,92,6,ai,correct,B
,,,,,
608503,98,7,real,incorrect,B
,,,,,
497006,33,9,real,correct,A
,,,,,
497006,12,9,ai,incorrect,A
,,,,,
497006,11,9,real,correct,A
,,,,,
497006,45,9,real,correct,A
,,,,,
497006,32,9,ai,incorrect,A
,,,,,
497006,13,9,ai,incorrect,A
,,,,,
497006,87,9,ai,correct,A
,,,,,
497006,14,8,real,correct,A
,,,,,
497006,60,9,ai,correct,A
,,,,,
497006,63,9,ai,correct,A
,,,,,
497006,17,9,real,correct,A
,,,,,
497006,68,9,ai,correct,A
,,,,,
497006,81,9,ai,correct,A
,,,,,
497006,54,7,ai,correct,A
,,,,,
497006,90,6,ai,correct,A
,,,,,
497006,86,9,ai,correct,A
,,,,,
497006,52,9,ai,correct,A
,,,,,
497006,55,7,ai,correct,A
,,,,,
497006,84,8,real,incorrect,A
,,,,,
497006,23,9,ai,incorrect,A
,,,,,
846816,9,6,real,correct,D
,,,,,
846816,21,6,ai,incorrect,D
,,,,,
846816,42,7,ai,incorrect,D
,,,,,
846816,4,5,ai,incorrect,D
,,,,,
846816,19,7,real,correct,D
,,,,,
846816,78,6,ai,correct,D
,,,,,
846816,54,6,ai,correct,D
,,,,,
846816,24,6,real,correct,D
,,,,,
846816,28,7,real,correct,D
,,,,,
846816,86,6,ai,correct,D
,,,,,
846816,13,7,ai,incorrect,D
,,,,,
846816,31,6,ai,incorrect,D
,,,,,
846816,63,6,ai,correct,D
,,,,,
846816,23,7,ai,incorrect,D
,,,,,
846816,99,8,ai,correct,D
,,,,,
846816,98,8,ai,correct,D
,,,,,
846816,16,7,ai,incorrect,D
,,,,,
846816,76,7,ai,correct,D
,,,,,
846816,56,7,ai,correct,D
,,,,,
846816,72,7,ai,correct,D
,,,,,
951689,9,8,real,correct,D
,,,,,
951689,70,6,ai,correct,D
,,,,,
951689,82,9,real,incorrect,D
,,,,,
951689,59,5,ai,correct,D
,,,,,
951689,50,8,ai,incorrect,D
,,,,,
951689,21,7,real,correct,D
,,,,,
951689,24,6,ai,incorrect,D
,,,,,
951689,96,8,real,incorrect,D
,,,,,
951689,55,6,ai,correct,D
,,,,,
951689,52,7,ai,correct,D
,,,,,
951689,98,6,ai,correct,D
,,,,,
951689,88,8,ai,correct,D
,,,,,
951689,36,7,ai,incorrect,D
,,,,,
951689,13,7,ai,incorrect,D
,,,,,
951689,12,7,ai,incorrect,D
,,,,,
951689,19,8,ai,incorrect,D
,,,,,
951689,25,8,ai,incorrect,D
,,,,,
951689,15,7,ai,incorrect,D
,,,,,
951689,3,9,ai,incorrect,D
,,,,,
951689,41,8,ai,incorrect,D
,,,,,
877092,27,7,real,correct,B
,,,,,
877092,92,7,real,incorrect,B
,,,,,
877092,3,9,real,correct,B
,,,,,
877092,81,4,ai,correct,B
,,,,,
877092,59,7,real,incorrect,B
,,,,,
877092,95,5,ai,correct,B
,,,,,
877092,1,6,ai,incorrect,B
,,,,,
877092,90,7,real,incorrect,B
,,,,,
877092,13,7,real,correct,B
,,,,,
877092,25,6,real,correct,B
,,,,,
877092,75,6,real,incorrect,B
,,,,,
877092,58,6,real,incorrect,B
